gene,score,rank
CDK5,4.616197159436024e-06,280
CNTN1,4.616197159436024e-06,280
ROGDI,4.616197159436024e-06,280
GLG1,4.040208199766651e-06,289
BPHL,4.040208199766651e-06,289
CAMK1D,4.040208199766651e-06,289
NECAP1,4.040208199766651e-06,289
RPS28,4.040208199766651e-06,289
HNRNPF,4.040208199766651e-06,289
VPS16,4.040208199766651e-06,289
NAPG,4.040208199766651e-06,289
CRYZ,3.4630355997999864e-06,297
COA7,3.4630355997999864e-06,297
DIAPH1,3.4630355997999864e-06,297
TUBB6,2.5966109021827637e-06,300
MAP2K1,2.5966109021827637e-06,300
PPP3CA,2.5966109021827637e-06,300
VPS35,2.5966109021827637e-06,300
ARFGAP3,2.5966109021827637e-06,300
WDR37,2.5966109021827637e-06,300
PRKAR2B,2.5966109021827637e-06,300
CORO1B,2.5966109021827637e-06,300
PTPN23,2.5966109021827637e-06,300
RAP1B,2.5966109021827637e-06,300
NCEH1,2.5966109021827637e-06,300
OGDH,2.5966109021827637e-06,300
PAICS,2.5966109021827637e-06,300
